,doc_id,txt
2734,20220128,"Unabhängig davon war auf den Prüfbericht des Stadtrechnungshofes Wien „MA 22, Prüfung des Qualitätsmanagements, StRH I - 22/17“ zu verweisen, in dem die Umsetzung ausgewählter Managementsysteme einer näheren Betrachtung unterzogen wurde."
2735,20220128,"Grundsätzliches Rechtliche Grundlagen 2.1.1 Nach der UVP-RL der EU waren bestimmte Arten von Projekten (wie Abfallbeseitigungsanlagen, Kraftwerke, Straßen, Eisenbahnstrecken, Freizeitparks, Städtebauprojekte einschließlich der Errichtung von Einkaufszentren und Parkplätzen), bei denen mit erheblichen Auswirkungen auf die Umwelt zu rechnen ist, einer UVP zu unterziehen. Diese Richtlinie wurde durch das UVP-G 2000 in innerstaatliches Recht umgesetzt. Die dafür erforderliche Gesetzgebungskompetenz des Bundes stützte sich auf die kompetenzrechtlichen Bestimmungen des B-VG. Aus diesen Bestimmungen ergaben sich auch die Vollzugskompetenzen für das UVP-G 2000 von Land und Bund (hinsichtlich Bundesstraßen und Eisenbahn-Hochleistungsstrecken)."
2736,20220128,"2.1.2 Für die Angelegenheiten des UVP-G 2000, die in die Vollzugskompetenz der Länder fielen, war in Wien die Wiener Landesregierung zuständig. Die Vollzugskompetenz des Bundes wurde von der jeweils zuständigen Bundesministerin bzw. vom jeweils zuständigen Bundesminister wahrgenommen."
2737,20220128,UVP-G 2000 2.2.1 Dieses Bundesgesetz enthielt Regelungen für die Durchführung von Umweltverträglichkeitsprüfungen. Damit sollten mögliche Auswirkungen eines Vorhabens auf die Umwelt im Vorhinein - d.h. vor seiner Verwirklichung - und unter Beteiligung der Öffentlichkeit geprüft werden.
2738,20220128,"Ein Vorhaben war die Errichtung einer Anlage oder ein sonstiger Eingriff in die Natur und Landschaft unter Einschluss sämtlicher damit in einem räumlichen und sachlichen Zusammenhang stehender Maßnahmen. In Anhang 1 des UVP-G 2000 waren jene Vorhabenstypen angeführt, für die unter bestimmten Voraussetzungen eine UVP durchzuführen war. Dabei handelte es sich um Vorhaben, bei denen möglicherweise erhebliche Umweltauswirkungen zu erwarten waren."
2739,20220128,"Die meisten dieser Vorhabenstypen waren erst ab einer gewissen Größe potenziell UVP-pflichtig, d.h. in Anhang 1 des UVP-G 2000 war für das jeweilige Vorhaben ein Schwellenwert oder ein bestimmtes Kriterium festgelegt (z.B. die Produktionskapazität, die Flächeninanspruchnahme etc.). Die Liste der Vorhaben in Anhang 1 bestand aus 3 Spalten, wobei die Spalte 1 Vorhaben enthielt, die einem UVP-Verfahren zu unterziehen waren. Die Vorhaben der Spalte 2 waren einer UVP im vereinfachten Verfahren zu unterziehen und jene der Spalte 3 waren Vorhaben in schutzwürdigen Gebieten oder in Gebieten, für die besondere Voraussetzungen festgelegt wurden, die einer Einzelfallprüfung und danach allenfalls einer UVP im vereinfachten Verfahren zu unterziehen waren."
2740,20220128,"Eine UVP war nicht nur für neue Vorhaben, sondern auch für Änderungsprojekte vorgesehen, z.B. wenn es zu einer erheblichen Kapazitätsausweitung der Anlage kam."
2741,20220128,"2.2.2 Nur Neuvorhaben, welche die Schwellenwerte oder Kriterien des Anhangs 1, Spalte 1 oder 2, des UVP-G 2000 erreichten, waren jedenfalls UVP-pflichtig. Bei Änderungsvorhaben und Vorhaben in schutzwürdigen Gebieten oder Vorhaben, für die besondere Voraussetzungen festgelegt wurden (Spalte 3 des Anhangs 1 leg. cit.) war im Vorhinein in einer Einzelfallprüfung (im Folgenden Feststellungsverfahren) zu klären, ob mit erheblichen Umweltauswirkungen zu rechnen war. Wenn die Behörde dies in einem Feststellungsbescheid bejahte, hatte eine UVP zu erfolgen."
2742,20220128,"Wenn mehrere kleinere, gleichartige Vorhaben Umweltauswirkungen hervorrufen konnten, die aufgrund ihrer Kumulierung als erheblich einzustufen waren, dann konnte auch in diesem Fall für das jeweilige beantragte Vorhaben, das sich in Nachbarschaft zu einem gleichartigen Vorhaben befand, eine UVP erforderlich sein, wenn dies in einer Einzelfallprüfung der Behörde entschieden wurde."
2743,20220128,"2.2.3 Die UVP war ein konzentriertes Genehmigungsverfahren, in dem eine Behörde, nämlich die Landesregierung, alle für die Verwirklichung eines Vorhabens relevanten Materiengesetze anwendete."
2744,20220128,"Mit dem Antrag war von der Projektwerberin bzw. vom Projektwerber eine Umweltverträglichkeitserklärung vorzulegen. Darin waren das Vorhaben, die wichtigsten geprüften Alternativen, die Auswirkungen des Vorhabens auf die Umwelt und die Maßnahmen zur Vermeidung oder Verringerung dieser Auswirkungen zu beschreiben."
2745,20220128,"Die Beteiligung der Öffentlichkeit erfolgte im UVP-Verfahren in mehreren Verfahrensstadien. So gab es ein Stellungnahmerecht zu den aufgelegten Antragsunterlagen und der Umweltverträglichkeitserklärung, das Einsichtnahmerecht in das Umweltverträglichkeitsgutachten, ein Stellungnahmerecht im Rahmen einer allfälligen öffentlichen Erörterung und das Teilnahmerecht der Parteien an der mündlichen Verhandlung."
2746,20220128,Die Bewertung der möglichen Auswirkungen eines Vorhabens auf die Umwelt erfolgte durch von der MA 22 - Umweltschutz beigezogene Sachverständige aus den verschiedensten Fachbereichen. Im UVP-Verfahren erstellten diese gemeinsam ein umfassendes Umweltverträglichkeitsgutachten.
2747,20220128,"Parteistellung im UVP-Verfahren hatten die Nachbarinnen bzw. Nachbarn, Umweltanwälte, Standortanwälte, Standortgemeinden, anerkannte Umweltorganisationen, betroffene unmittelbar angrenzende österreichische Gemeinden und das wasserwirtschaftliche Planungsorgan. Sie hatten auch das Recht, Beschwerde an das Bundesverwaltungsgericht bzw. gegebenenfalls auch Revision an den Verwaltungsgerichtshof zu erheben. Im UVP-Verfahren hatten zusätzlich Bürgerinitiativen Parteistellung und die Möglichkeit, den Verfassungsgerichtshof anzurufen."
2748,20220128,"Der Genehmigungsbescheid war öffentlich aufzulegen, und nach Fertigstellung des Vorhabens fand eine Abnahmeprüfung durch die Behörde statt. Bei Vorhaben, für die ein UVP-Verfahren durchgeführt wurde, war 3 bis 5 Jahre nach Fertigstellung eine Nachkontrolle vorgesehen."
2749,20220128,"2.2.4 Neben dem UVP-Verfahren gab es das vereinfachte UVP-Verfahren. Die Unterschiede lagen vor allem darin, dass im vereinfachten Verfahren kein Umweltverträglichkeitsgutachten, sondern nur eine zusammenfassende Bewertung der Umweltauswirkungen zu erstellen war. Umweltorganisationen konnten nur eingeschränkt den Verwaltungsgerichtshof anrufen, und eine Nachkontrolle war nicht vorgesehen."
2750,20220128,2.2.5 Das Rundschreiben des BMLFUW vom 10. Juli 2015 zur Durchführung des UVPG 2000 sollte den vollziehenden Organen als unverbindliche Richtschnur Hilfestellung bei der Handhabung des UVP-G 2000 bieten. Neben allgemeinen Anmerkungen u.a. über die umzusetzenden Vorschriften der EU und die verfassungsrechtlichen Grundlagen enthielt dieses Rundschreiben entsprechend den einzelnen Abschnitten des UVP-G 2000 detaillierte Erläuterungen zu allen Paragrafen sowie zu den Anhängen 1 und 2 dieses Gesetzes.
2751,20220128,"Verfahrensrecht 2.3.1 Auf die Durchführung von Verfahren nach dem UVP-G 2000 waren die Bestimmungen des AVG 1991 anzuwenden, soweit im UVP-G 2000 nicht besondere Bestimmungen getroffen wurden. Das AVG 1991 enthielt allgemeine Regelungen über die Form der Anbringen, das Ermittlungsverfahren der Behörde, die Erlassung von Bescheiden sowie über die Vorschreibung von Verfahrenskosten. Im Besonderen sind folgende für die Prüfung relevante Bestimmungen hervorzuheben: "
2752,20220128,"§ 13 Abs. 3 AVG 1991 lautete: „Mängel schriftlicher Anbringen ermächtigen die Behörde nicht zur Zurückweisung. Die Behörde hat vielmehr von Amts wegen unverzüglich deren Behebung zu veranlassen und kann dem Einschreiter die Behebung des Mangels innerhalb einer angemessenen Frist mit der Wirkung auftragen, dass das Anbringen nach fruchtlosem Ablauf dieser Frist zurückgewiesen wird. Wird der Mangel rechtzeitig behoben, so gilt das Anbringen als ursprünglich richtig eingebracht“."
2753,20220128,"Nach § 73 Abs. 1 AVG 1991 waren Behörden verpflichtet - sofern in den Verwaltungsvorschriften nicht anderes bestimmt war, über Anträge von Parteien ohne unnötigen Aufschub, spätestens aber 6 Monate (rd. 180 Kalendertage) nach deren Einlangen, einen Bescheid zu erlassen."
2754,20220128,"Davon abweichend sah das UVP-G 2000 bei Vorhaben, die in Spalte 1 des Anhangs 1 zum UVP-G 2000 angeführt waren, eine längere Entscheidungsfrist im Ausmaß von längstens 9 Monate nach Antragstellung vor. Hatte die Behörde aus anderen Verfahren wesentliche Kenntnisse über Inhalte eines Vorhabens erlangt, so war darauf zurückzugreifen. In diesen Fällen verkürzte sich die Entscheidungsfrist für die in Spalte 1 des Anhangs 1 leg. cit. angeführten Vorhaben von 9 auf 6 Monate und für jene in Spalte 2 oder 3 des Anhangs 1 leg. cit. von 6 auf 3 Monate. Entscheidungen zu Feststellungsverfahren nach § 3 Abs. 7 UVP-G 2000, ob für ein Vorhaben eine UVP durchzuführen war und welcher Tatbestand des Anhangs 1 oder des § 3a Abs. 1 bis 3 leg. cit. durch das Vorhaben verwirklicht wurde, waren innerhalb von 6 Wochen (42 Kalendertagen) zu treffen."
2755,20220128,"Der Vollständigkeit halber war darauf hinzuweisen, dass sich die Darstellung der vom AVG 1991 abweichenden Entscheidungsfristen des UVP-G 2000 auf die von der MA 22 - Umweltschutz für die Wiener Landesregierung durchzuführenden Verfahren nach dem UVP-G 2000 beschränkte. Die in die Kompetenz des Bundes fallende Durchführung von Umweltverträglichkeitsprüfungen von Bundesstraßen und Eisenbahn-Hochleistungsstrecken blieb daher unberücksichtigt."
2756,20220128,"2.3.2 § 8 VwGVG berechtigte die Antragstellerin bzw. den Antragsteller, wenn die Behörde die Verwaltungssache nicht innerhalb von 6 Monaten, wenn gesetzlich eine kürzere oder längere Entscheidungsfrist vorgesehen war, innerhalb dieser entschieden hatte, eine Beschwerde wegen Verletzung der Entscheidungspflicht (Säumnisbeschwerde) an das Bundesverwaltungsgericht zu erheben."
2757,20220128,"2.3.3 Gemäß der Bundesverwaltungsabgabenverordnung 1983 hatten Parteien für jede Verleihung einer Berechtigung oder für sonstige wesentliche in ihrem Privatinteresse liegende Amtshandlungen, die von der Wiener Landesregierung im Rahmen der Verfahren nach dem UVP-G 2000 vorgenommen wurden, Verwaltungsabgaben zu entrichten. In den Jahren 2017 bis 2020 betrugen diese Abgaben, die im Zusammenhang mit den abgeschlossenen prüfungsgegenständlichen Verfahren vorgeschrieben wurden, insgesamt rd. 3.100,-- EUR."
2758,20220128,"Unabhängig davon waren gemäß der Verordnung der Wiener Landesregierung über Verwaltungsabgaben, Kommissionsgebühren und Überwachungsgebühren für im Zuge des Ermittlungsverfahrens außerhalb des Amtes der Wiener Landesregierung durchgeführte Amtshandlungen (z.B. Augenscheinsverhandlungen) Kommissionsgebühren vorzuschreiben. Hiefür waren von den Bewilligungswerberinnen bzw. Bewilligungswerbern für die nach dem UVP-G 2000 im Betrachtungszeitraum von der MA 22 - Umweltschutz beendeten Verfahren insgesamt rd. 210,-- EUR zu entrichten."
2759,20220128,"Magistratsinterne Regelungen 2.4.1 Nach der GEM oblagen der MA 22 - Umweltschutz u.a. die „Durchführung von Verfahren nach dem Umweltverträglichkeitsprüfungsgesetz einschließlich der Vorbereitung der Entscheidungen der Landesregierung sowie der der Landeshauptfrau bzw. dem Landeshauptmann hinsichtlich der Bundesstraßen und Hochleistungsstrecken obliegenden Aufgaben, sofern keine andere Dienststelle zuständig ist“."
2760,20220128,"Dazu war festzustellen, dass gemäß Art. 108 B-VG in Wien der Magistrat der Stadt Wien auch die Funktion des Amtes der Landesregierung ausübte. Die MA 22 - Umweltschutz wurde daher bei der Durchführung der genannten UVP-Verfahren als Amt der Wiener Landesregierung tätig."
2761,20220128,"2.4.2 Laut Erlass des Magistratsdirektors über die Besorgung der Geschäfte der Magistratsdirektorin bzw. des Magistratsdirektors oblag dem Büro des Magistratsdirektors, Gruppe Koordination, die Wahrnehmung der Partei- bzw. Beteiligtenstellung der Gemeinde Wien nach dem UVP-G 2000."
2762,20220128,"2.4.3 Gemäß § 30 Abs. 3 und 5 GOM waren die Geschäftsstücke, die der Landesregierung zur Entscheidung vorgelegt wurden, vor ihrer Weiterleitung auch der für Umwelt zuständigen Stadträtin bzw. dem hiefür zuständigen Stadtrat als Mitglied der Landesregierung sowie der Landesamtsdirektorin bzw. dem Landesamtsdirektor zur Vidende vorzulegen."
2763,20220128,"Ferner war in der GOM u.a. festgelegt, dass den Dienststellenleitenden - neben der Aufsicht über die zugewiesenen Mitarbeitenden - die Verantwortung für die gesetzmäßige, zweckmäßige, rasche, einfache und Kosten sparende Durchführung der Aufgaben oblag. Zu ihren weiteren Pflichten zählten u.a. der Einsatz von Qualitätssicherung sowie die Einrichtung interner Kontroll- und Risikomanagementsysteme. Überdies waren die Zuständigkeiten innerhalb der Dienststelle durch eine schriftlich erlassene Referatseinteilung (inkl. Organigramm) zu regeln."
2764,20220128,"Organisation, Zuständigkeiten und Verfahrensabläufe 2.5.1 Die MA 22 - Umweltschutz verfügte über ein Organisationshandbuch, das auf Grundlage eines Erlasses der Magistratsdirektion - Gruppe Koordination, mit welchem die Büroordnung für den Magistrat der Stadt Wien in Kraft gesetzt wurde, erstellt wurde. Es umfasste Bestimmungen über die Protokollierung von Schriftstücken, Berechtigungen der Mitarbeitenden, über die Aktenablage und den Rückstandsausweis sowie Unterschriftenregelungen. Weiters enthielt es Verweise auf weitere für die Arbeit in der MA 22 - Umweltschutz wichtige Rechts- und Informationsquellen, wie z.B. die GEM oder die verwendeten Managementsysteme, wie Prozess- und Wissensmanagement."
2765,20220128,Unter dem Punkt Organigramm wurde auf eine aktualisierte Telefonliste sowie auf folgende als Organigramm bezeichnete Darstellung verwiesen:
2766,20220128,Abbildung 1: Organigramm der MA 22 - Umweltschutz der Jahre 2017 bis 2020
2767,20220128,Quelle: MA 22 - Umweltschutz
2768,20220128,"Gemäß Abbildung 1 umfasste das Organigramm die 10 Bereiche, in welche die von der MA 22 - Umweltschutz zu bewältigenden Aufgaben untergliedert waren, sowie das von dieser Abteilung erstellte Unternehmensleitbild. Hingegen waren aus dieser Darstellung allein die organisatorische Eingliederung nachfolgender Untergliederungen (sogenannte Teams) der einzelnen Bereiche sowie weiterer untergeordneter Stellen, wie z.B. die Abfallmanagerin bzw. der Abfallmanager oder die Abfallbeauftragten nicht ersichtlich. Für eine vollständige Übersicht über die Organisation musste zusätzlich die aktualisierte Telefonliste herangezogen werden. "
2769,20220128,"Der Stadtrechnungshof Wien empfahl daher, für eine erhöhte Transparenz und Übersichtlichkeit ein Organigramm unter Einbeziehung sämtlicher Organisationseinheiten und unter Berücksichtigung der Hierarchieebenen sowie der Kommunikations- und Leitungsbeziehungen zu erstellen."
2770,20220128,"2.5.2 Die Referatseinteilung war lt. MA 22 - Umweltschutz aus den Stellenbeschreibungen, die sich namentlich auf die betreffenden Mitarbeitenden bezogen und auch die diesen konkret zugewiesenen Tätigkeiten enthielten, sowie aus der Stellenansicht der Abteilung im Intranet abzuleiten."
2771,20220128,"Die prüfungsgegenständlichen Verfahren nach dem UVP-G 2000 wurden im Bereich Umweltrecht durchgeführt. Dieser Bereich gliederte sich wiederum in die Teams „Abfallwirtschaft“, „Naturschutz“ und „Umweltverträglichkeitsprüfung“. Das Team „Umweltverträglichkeitsprüfung“ bestand aus einem Teamleiter und 2 Referentinnen und 2 Referenten, wobei jeweils eine Referentin und ein Referent auch im Team „Naturschutz“ und eine Referentin auch im Team „Abfallwirtschaft“ tätig waren. Sämtliche Referentinnen bzw. Referenten waren rechtskundige Bedienstete, für welche auch entsprechende Stellenbeschreibungen vorlagen. Der Personalstand des Teams „Umweltverträglichkeitsprüfung“ blieb trotz zwischenzeitlicher Personalabgänge und Personalzugänge während des Betrachtungszeitraumes unverändert."
2772,20220128,"In der Regel wurden lt. Auskunft der MA 22 - Umweltschutz Feststellungsverfahren von jeweils einer Referentin bzw. einem Referenten und UVP-Verfahren von jeweils 2 Referentinnen bzw. Referenten geführt. Unterstützt wurden die Referentinnen bzw. Referenten durch Teamassistentinnen aus dem Bereich Umweltrecht. Zeitaufzeichnungen des Personaleinsatzes zu den prüfungsgegenständlichen Verfahren erfolgten nicht, allerdings fand im Rahmen der Kosten-Leistungsrechnung für jeden Mitarbeitenden eine prozentuelle Zuordnung der jeweiligen Jahresarbeitsstunden zu den einzelnen Produkten (z.B. UVP-Verfahren) statt."
2773,20220128,"2.5.3 Die Aktenführung erfolgte in den Jahren 2017 und 2018 sowohl elektronisch im ELAK als auch in Papierform. In Papierform eingereichte Geschäftsstücke wurden durch Einscannen digitalisiert und im ELAK nacherfasst, um den Akt im ELAK vollständig abzubilden. Ab 1. Jänner 2019 wurde die elektronische Protokollierung verpflichtend eingeführt, nachdem diese mit Erlass der Magistratsdirektion - Gruppe Koordination, vom 20. November 2018 genehmigt worden war."
2774,20220128,Verfahren nach dem UVP-G 2000 Anzahl und Dauer der Verfahren 3.1.1 Bezogen auf den Zeitpunkt der Antragstellung entwickelte sich die Anzahl der von der MA 22 - Umweltschutz durchgeführten bzw. begonnenen Verfahren im Betrachtungszeitraum wie folgt:
2775,20220128,"Tabelle 1: Anzahl und Arten der Verfahren in den Jahren 2017 bis 2020 Quelle: MA 22 - Umweltschutz, Darstellung: Stadtrechnungshof Wien"
2776,20220128,"Aus der Tabelle 1 ist ersichtlich, dass in den Jahren 2017 bis 2020 insgesamt 17 Verfahren durchgeführt bzw. begonnen wurden, wovon 15 Feststellungsverfahren und 2 UVP-Verfahren waren. Weitere im UVP-G 2000 geregelte Verfahren, wie z.B. Verfahren über Vorhaben von gemeinsamen Interesse oder Änderungsverfahren, waren im genannten Zeitraum nicht abzuwickeln."
2777,20220128,"Die Anzahl der beantragten Feststellungsverfahren betrug zwischen 2 Verfahren im Jahr 2020 bis zu 6 Verfahren im Jahr 2017. Gegenstand dieser Verfahren waren beispielsweise das „Bauvorhaben Hotel InterContinental, WEV und Heumarktgebäude“, „Nordbahnhof, Bauvorhaben Freie Mitte/Vielseitiger Rand“ und das „Entwicklungsvorhaben Quartier An der Schanze“. Die im Jahr 2018 beantragten UVP-Verfahren betrafen die Kapazitätserweiterung der Deponie „Langes Feld“ und die Änderung der „Müllverbrennungsanlage Pfaffenau“."
2778,20220128,"3.1.2 Insgesamt waren zur Zeit der Gebarungsprüfung 3 Feststellungsverfahren von der MA 22 - Umweltschutz noch nicht abgeschlossen, wobei es sich dabei um 1 Verfahren aus dem Jahr 2019 und 2 Verfahren aus dem Jahr 2020 handelte. In allen anderen 12 Feststellungsverfahren wurde von der Wiener Landesregierung bescheidmäßig ausgesprochen, dass keine UVP-Pflicht bestand. Ebenso wurden die beiden UVP-Anträge von dieser genehmigt."
2779,20220128,Bei 2 Feststellungsverfahren und einem UVP-Verfahren wurden Rechtsmittel erhoben (s. Punkt 5.).
2780,20220128,"3.1.3 Zur Überwachung der Verfahrensdauer führte die MA 22 - Umweltschutz neben der regelmäßigen Erstellung von Rückstandsausweisen auch im Rahmen des Prozessmanagements eine Excel-Tabelle, in denen die Erledigungszeitpunkte wesentlicher Verfahrensschritte bzw. Meilensteine einzutragen waren. Darüber hinaus hatte auch die jeweils zuständige Teamleitung auf die Abwicklung eines effizienten Verfahrens zu achten."
2781,20220128,"Die Verfahrensdauer wurde von der MA 22 - Umweltschutz ab dem Tag der vollständigen Vorlage der einzureichenden Unterlagen bis zum Tag der Abfertigung des Bescheides bemessen. Der Zeitraum zwischen dem Tag der Antragstellung und dem Tag der vollständigen Vorlage der einzureichenden Unterlagen wurde hingegen nicht berücksichtigt, obgleich der Beginn des Laufes der gesetzlichen Entscheidungsfristen mit dem Tag der Antragstellung festgelegt war."
2782,20220128,"3.1.4 In der nachfolgenden Übersicht wird die durchschnittliche Dauer der abgeschlossenen Verfahren nach dem UVP-G 2000 (bezogen auf das jeweilige Antragsjahr) dargestellt, weshalb die 3 noch in Bearbeitung befundenen Verfahren nicht aufgenommen wurden:"
2783,20220128,"Tabelle 2: Durchschnittliche Verfahrensdauer der erledigten Akten gemäß UVP-G 2000 (in Tagen) Quelle: MA 22 - Umweltschutz, Darstellung: Stadtrechnungshof Wien"
2784,20220128,"Gemäß dieser Tabelle trat bei den Feststellungsverfahren, bei denen die gesetzliche Entscheidungsfrist mit 6 Wochen (42 Kalendertagen) festgelegt war, vom Jahr 2017 bis zum Jahr 2019 eine Verkürzung der durchschnittlichen Verfahrensdauer ein. So betrug die durchschnittliche Verfahrensdauer im Jahr 2017 rd. 116 Tage bzw. rd. 16,6 Wochen und im Jahr 2019 rd. 89 Tage bzw. rd. 12,7 Wochen, was jedoch immer noch eine Fristüberschreitung von rd. 6,7 Wochen bedeutete. Laut Auskunft der MA 22 - Umweltschutz war die rückläufige Entwicklung der Verfahrensdauer bei den Feststellungsverfahren lediglich in deren jeweils unterschiedlichen Komplexität begründet."
2785,20220128,"Bei Betrachtung der einzelnen Feststellungsverfahren war festzustellen, dass bei keinem die gesetzliche Entscheidungsfrist von 6 Wochen eingehalten werden konnte (s.a. Abbildung 2). Die MA 22 - Umweltschutz führte hiezu aus, dass die gesetzliche Entscheidungsfrist von 6 Wochen bei den Feststellungsverfahren faktisch nicht einhaltbar wäre."
2786,20220128,"Die im Jahr 2018 beantragten 2 UVP-Verfahren wiesen eine durchschnittliche Verfahrensdauer von 299 Tagen bzw. rd. 10 Monaten auf. Aufgrund von Unterschieden in der Verfahrensart gab es für diese Verfahren verschiedene gesetzliche Entscheidungsfristen, welche in § 7 Abs. 2 UVP-G 2000 mit 9 Monaten und in § 7 Abs. 3 UVP-G 2000 mit 6 Monaten festgelegt waren. Ein Verfahren konnte demnach um rd. 3,7 Monate vor der gesetzlich festgelegten Entscheidungsfrist von 9 Monaten abgeschlossen werden."
2787,20220128,"Beim anderen Verfahren war die gesetzliche Entscheidungsfrist mit 6 Monaten normiert, die jedoch um rd. 8,6 Monate überschritten wurde. Die MA 22 - Umweltschutz begründete diese Überschreitung u.a. mit den ab Anfang des Jahres 2020 im Zusammenhang mit COVID-19 verordneten Maßnahmen. Zudem wäre die Dauer der UVP-Verfahren sehr stark von der Anzahl und der Art der Einwendungen während eines Verfahrens abhängig. "
2788,20220128,"Der Stadtrechnungshof Wien merkte an dieser Stelle an, dass in keinem Fall eine Säumnisbeschwerde an das Bundesverwaltungsgericht erhoben wurde."
2789,20220128,3.1.5 In der nachfolgenden Abbildung wurde bei der Verfahrensdarstellung im Sinn einer Gesamtbetrachtung auch der Zeitraum ab der Antragstellung berücksichtigt:
2790,20220128,Abbildung 2: Dauer der Feststellungsverfahren und UVP-Verfahren (in Tagen)
2791,20220128,"Anmerkung: 2018/2 und 2018/5 betreffen die beiden UVP-Verfahren Quelle: MA 22 - Umweltschutz, Darstellung: Stadtrechnungshof Wien"
2792,20220128,"Aus der Abbildung 2 ist ersichtlich, dass bis auf ein Verfahren die Unterlagen zum Zeitpunkt der Antragstellung nicht vollständig eingereicht waren. In der Folge waren im Zuge der behördlichen Plausibilitätsprüfung Unterlagen nachzureichen sowie Ergänzungsaufträge im Rahmen der Begutachtung durch die Sachverständigen erforderlich. Auch beinhaltete dieser Zeitraum die notwendigen Bearbeitungsschritte durch die MA 22 - Umweltschutz, wodurch insgesamt gesehen sich die Dauer der Verfahren z.T. wesentlich erhöhte."
2793,20220128,"Bei Gesamtbetrachtung, d.h. unter Einbeziehung des Bearbeitungszeitraumes bis zur Vollständigkeit der Unterlagen, der prüfungsgegenständlichen Verfahren kam der Stadtrechnungshof Wien zu dem Ergebnis, dass die gesetzlich vorgeschriebenen Entscheidungsfristen offensichtlich die Komplexität und den Aufwand dieser Verfahren nicht berücksichtigten. Insbesondere bei den Feststellungsverfahren war die Diskrepanz besonders auffällig. Der Stadtrechnungshof Wien verwies in diesem Zusammenhang auf die Studie UVP-EVALUATION des Umweltbundesamtes aus dem Jahr 2006, in der die gesetzlichen Entscheidungsfristen als ambitioniert bezeichnet wurden und hinsichtlich der Entscheidungsfrist für das Feststellungsverfahren eine Verlängerung empfohlen wurde. "
2794,20220128,"Ungeachtet allfälliger Optimierungspotenziale bei der Verfahrensführung war daher der MA 22 - Umweltschutz zu empfehlen, bei einer künftigen Novelle des UVP-G 2000 im Rahmen des Begutachtungsverfahrens auf eine Verlängerung der gesetzlichen Entscheidungsfristen - insbesondere beim Feststellungsverfahren - hinzuwirken."
2795,20220128,Feststellungsverfahren 3.2.1 Angesichts der überwiegenden Anzahl der Feststellungsverfahren legte der Stadtrechnungshof Wien bei seiner weiteren Einschau den Fokus auf diese Verfahrensart.
2796,20220128,"Die rechtlichen Grundlagen zum Feststellungsverfahren waren in § 3 Abs. 7 UVP-G 2000 verankert. Demnach hatte die Behörde auf Antrag der Projektwerberin bzw. des Projektwerbers, einer mitwirkenden Behörde oder der Umweltanwältin bzw. des Umweltanwaltes festzustellen, ob für ein Vorhaben eine UVP nach diesem Bundesgesetz durchzuführen ist und welcher Tatbestand des Anhangs 1 oder des § 3a Abs. 1 bis 3 leg. cit. durch das Vorhaben verwirklicht würde. Diese Feststellung konnte auch von Amts wegen erfolgen. "
2797,20220128,"3.2.2 Die Projektwerberin bzw. der Projektwerber hatte der Behörde Unterlagen vorzulegen, die zur Identifikation des Vorhabens und zur Abschätzung seiner Umweltauswirkungen ausreichen. Hatte die Behörde eine Einzelfallprüfung nach diesem Bundesgesetz durchzuführen, so war hiefür § 3 Abs. 8 leg. cit. anzuwenden. Dabei hatte sich die Behörde hinsichtlich Prüftiefe und Prüfumfang auf eine Grobprüfung zu beschränken. Vor der Entscheidung waren die mitwirkenden Behörden und das wasserwirtschaftliche Planungsorgan zu hören."
2798,20220128,"Im Bescheid waren die wesentlichen Gründe für die Entscheidung, ob eine UVP durchzuführen war oder nicht, anzugeben. "
2799,20220128,"Bei der Feststellung, dass keine Verpflichtung zur Durchführung einer UVP bestand, war in der Entscheidung auf allfällige seitens der Projektwerberin bzw. des Projektwerbers geplante projektintegrierte Aspekte oder Maßnahmen des Vorhabens, mit denen erhebliche nachteilige Umweltauswirkungen vermieden oder verhindert werden sollten, Bezug zu nehmen."
2800,20220128,3.2.3 Die Entscheidung war von der Behörde in geeigneter Form kundzumachen und der Bescheid jedenfalls zur öffentlichen Einsichtnahme aufzulegen sowie auf der Internetseite der UVP-Behörde zu veröffentlichen. Der Bescheid war als Download für 6 Wochen bereitzustellen.
2801,20220128,"Parteistellung und das Recht, Beschwerde an das Bundesverwaltungsgericht zu erheben, hatten die Projektwerberin bzw. der Projektwerber, die Umweltanwältin bzw. der Umweltanwalt und die Standortgemeinde. Die Standortgemeinde konnte gegen die Entscheidung des Bundesverwaltungsgerichts Revision an den Verwaltungsgerichtshof erheben. "
2802,20220128,Die Umweltanwältin bzw. der Umweltanwalt und die mitwirkenden Behörden waren von der Verpflichtung zum Ersatz von Barauslagen befreit.
2803,20220128,"3.3 Prozess des Feststellungsverfahrens 3.3.1 Eingangs war darauf hinzuweisen, dass der Prozess zum Feststellungsverfahren nach dem UVP-G 2000 erstmals im Jahr 2007 erstellt und letztmalig im Jänner 2018 aktualisiert wurde. Dieser sollte sicherstellen, dass die Verfahren effizient, rasch und ordnungsgemäß durchgeführt werden. Als Prozessziel war verankert, dass nicht mehr als 5 % der jährlich erlassenen Bescheide im Rechtsmittelweg behoben werden sollten."
2804,20220128,"Alle Bearbeitungsschritte waren zu dokumentieren und von der Kanzlei zu protokollieren. Die Zuteilung der eingehenden Schriftstücke hatte durch den zuständigen Teamleiter zu erfolgen. Die wesentlichen Verfahrensschritte waren von der Teamassistentin bzw. dem Teamassistenten und der Referentin bzw. dem Referenten im Bereich Umweltrecht - wie bereits oben erwähnt - in eine Excel-Tabelle („Warnblinktabelle“) einzutragen, wodurch der Überblick über die Verfahrensdauer gegeben war."
